x,y,z
-0.1,1.5,0.000698482
0.0,1.5,0.00073461
0.1,1.5,0.000681073
0.2,1.5,0.000556237
0.3,1.5,0.000399431
0.4,1.5,0.000251442
0.5,1.5,0.000138199
0.6,1.5,6.59991e-05
0.7,1.5,2.7239e-05
0.8,1.5,9.66018e-06
0.9,1.5,2.92699e-06
1.0,1.5,7.53497e-07
1.1,1.5,1.63949e-07
1.2,1.5,3.00099e-08
1.3,1.5,4.60243e-09
1.4,1.5,5.89389e-10
1.5,1.5,6.28554e-11
